Soy el rank 0, empiezo en 0 y mi tamaño es 290
Soy el rank 3, empiezo en 870 y mi tamaño es 290
Soy el rank 2, empiezo en 580 y mi tamaño es 290
El tamaño total es 1160
Soy el rank 1, empiezo en 290 y mi tamaño es 290
26 7 3 Valor de food_to_share: 0.000000, posiciones: 16.786724 (row) , 14.643476 (col) 
26 1 1 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
26 2 1 Valor de food_to_share: 0.000000, posiciones: 28.842997 (row) , 34.112663 (col) 
26 3 1 Valor de food_to_share: 0.000000, posiciones: 3.721465 (row) , 33.982986 (col) 
26 4 1 Valor de food_to_share: 0.000000, posiciones: 10.575590 (row) , 7.413453 (col) 
26 5 1 Valor de food_to_share: 0.000000, posiciones: 12.058047 (row) , 39.846264 (col) 
26 6 1 Valor de food_to_share: 4.774854, posiciones: 24.200233 (row) , 26.910601 (col) 
26 7 1 Valor de food_to_share: 0.000000, posiciones: 16.786724 (row) , 14.643476 (col) 
27 0 0 Valor de food_to_share: 7.794687, posiciones: 27.874508 (row) , 21.468136 (col) 
27 1 0 Valor de food_to_share: 0.000000, posiciones: 21.175182 (row) , 11.390265 (col) 
27 2 0 Valor de food_to_share: 0.000000, posiciones: 0.744040 (row) , 33.678932 (col) 
27 3 0 Valor de food_to_share: 0.000000, posiciones: 11.572021 (row) , 7.497866 (col) 
27 4 0 Valor de food_to_share: 0.000000, posiciones: 13.054631 (row) , 39.928852 (col) 
27 5 0 Valor de food_to_share: 0.000000, posiciones: 24.773523 (row) , 26.091248 (col) 
27 6 0 Valor de food_to_share: 0.000000, posiciones: 16.842258 (row) , 15.641932 (col) 
27 0 1 Valor de food_to_share: 7.794687, posiciones: 27.874508 (row) , 21.468136 (col) 
27 1 1 Valor de food_to_share: 0.000000, posiciones: 21.175182 (row) , 11.390265 (col) 
27 2 1 Valor de food_to_share: 0.000000, posiciones: 0.744040 (row) , 33.678932 (col) 
27 3 1 Valor de food_to_share: 0.000000, posiciones: 3.059405 (row) , 33.233536 (col) 
27 4 1 Valor de food_to_share: 0.000000, posiciones: 10.575590 (row) , 7.413453 (col) 
27 5 1 Valor de food_to_share: 0.000000, posiciones: 13.054631 (row) , 39.928852 (col) 
27 0 2 Valor de food_to_share: 7.794687, posiciones: 27.874508 (row) , 21.468136 (col) 
27 1 2 Valor de food_to_share: 0.000000, posiciones: 21.175182 (row) , 11.390265 (col) 
27 2 2 Valor de food_to_share: 0.000000, posiciones: 0.744040 (row) , 33.678932 (col) 
27 3 2 Valor de food_to_share: 0.000000, posiciones: 3.059405 (row) , 33.233536 (col) 
27 4 2 Valor de food_to_share: 0.000000, posiciones: 11.572021 (row) , 7.497866 (col) 
27 5 2 Valor de food_to_share: 0.000000, posiciones: 13.054631 (row) , 39.928852 (col) 
27 6 2 Valor de food_to_share: 0.000000, posiciones: 24.773523 (row) , 26.091248 (col) 
27 7 2 Valor de food_to_share: 0.000000, posiciones: 16.842258 (row) , 15.641932 (col) 
27 0 3 Valor de food_to_share: 7.794687, posiciones: 27.874508 (row) , 21.468136 (col) 
27 1 3 Valor de food_to_share: 0.000000, posiciones: 21.175182 (row) , 11.390265 (col) 
27 2 3 Valor de food_to_share: 0.000000, posiciones: 0.744040 (row) , 33.678932 (col) 
27 3 3 Valor de food_to_share: 0.000000, posiciones: 3.059405 (row) , 33.233536 (col) 
27 4 3 Valor de food_to_share: 0.000000, posiciones: 11.572021 (row) , 7.497866 (col) 
27 5 3 Valor de food_to_share: 0.000000, posiciones: 13.054631 (row) , 39.928852 (col) 
27 6 3 Valor de food_to_share: 0.000000, posiciones: 24.773523 (row) , 26.091248 (col) 
27 7 3 Valor de food_to_share: 0.000000, posiciones: 16.842258 (row) , 15.641932 (col) 
27 6 1 Valor de food_to_share: 0.000000, posiciones: 24.773523 (row) , 26.091248 (col) 
27 7 1 Valor de food_to_share: 0.000000, posiciones: 16.842258 (row) , 15.641932 (col) 
28 0 0 Valor de food_to_share: 0.000000, posiciones: 26.905613 (row) , 21.715611 (col) 
28 1 0 Valor de food_to_share: 0.000000, posiciones: 20.648975 (row) , 10.539907 (col) 
28 2 0 Valor de food_to_share: 2.158148, posiciones: 0.310308 (row) , 32.777889 (col) 
28 0 1 Valor de food_to_share: 0.000000, posiciones: 26.905613 (row) , 21.715611 (col) 
28 1 1 Valor de food_to_share: 0.000000, posiciones: 20.648975 (row) , 10.539907 (col) 
28 2 1 Valor de food_to_share: 2.158148, posiciones: 0.310308 (row) , 32.777889 (col) 
28 3 1 Valor de food_to_share: 0.000000, posiciones: 3.808856 (row) , 32.571476 (col) 
28 4 1 Valor de food_to_share: 0.000000, posiciones: 10.575590 (row) , 7.413453 (col) 
28 5 1 Valor de food_to_share: 1.282032, posiciones: 12.972042 (row) , 0.925434 (col) 
28 0 2 Valor de food_to_share: 0.000000, posiciones: 26.905613 (row) , 21.715611 (col) 
28 1 2 Valor de food_to_share: 0.000000, posiciones: 20.648975 (row) , 10.539907 (col) 
28 2 2 Valor de food_to_share: 2.158148, posiciones: 0.310308 (row) , 32.777889 (col) 
28 3 2 Valor de food_to_share: 0.000000, posiciones: 3.808856 (row) , 32.571476 (col) 
28 4 2 Valor de food_to_share: 0.000000, posiciones: 11.656434 (row) , 6.501435 (col) 
28 5 2 Valor de food_to_share: 1.282032, posiciones: 12.972042 (row) , 0.925434 (col) 
28 6 2 Valor de food_to_share: 0.000000, posiciones: 25.592876 (row) , 26.664537 (col) 
28 0 3 Valor de food_to_share: 0.000000, posiciones: 26.905613 (row) , 21.715611 (col) 
28 3 0 Valor de food_to_share: 0.000000, posiciones: 11.656434 (row) , 6.501435 (col) 
28 4 0 Valor de food_to_share: 0.000000, posiciones: 12.972042 (row) , 0.925434 (col) 
28 5 0 Valor de food_to_share: 1.282032, posiciones: 25.592876 (row) , 26.664537 (col) 
28 6 0 Valor de food_to_share: 0.000000, posiciones: 16.897793 (row) , 16.640388 (col) 
28 7 2 Valor de food_to_share: 0.000000, posiciones: 16.897793 (row) , 16.640388 (col) 
28 1 3 Valor de food_to_share: 0.000000, posiciones: 20.648975 (row) , 10.539907 (col) 
28 2 3 Valor de food_to_share: 2.158148, posiciones: 0.310308 (row) , 32.777889 (col) 
28 3 3 Valor de food_to_share: 0.000000, posiciones: 3.808856 (row) , 32.571476 (col) 
28 4 3 Valor de food_to_share: 0.000000, posiciones: 11.656434 (row) , 6.501435 (col) 
28 5 3 Valor de food_to_share: 1.282032, posiciones: 12.972042 (row) , 0.925434 (col) 
28 6 3 Valor de food_to_share: 0.000000, posiciones: 25.592876 (row) , 26.664537 (col) 
28 7 3 Valor de food_to_share: 0.000000, posiciones: 16.897793 (row) , 16.640388 (col) 
28 6 1 Valor de food_to_share: 0.000000, posiciones: 25.592876 (row) , 26.664537 (col) 
28 7 1 Valor de food_to_share: 0.000000, posiciones: 16.897793 (row) , 16.640388 (col) 
29 0 0 Valor de food_to_share: 0.000000, posiciones: 25.936718 (row) , 21.963085 (col) 
29 1 0 Valor de food_to_share: 0.000000, posiciones: 21.499332 (row) , 10.013700 (col) 
29 2 0 Valor de food_to_share: 0.000000, posiciones: 28.876575 (row) , 31.876846 (col) 
29 0 1 Valor de food_to_share: 0.000000, posiciones: 25.936718 (row) , 21.963085 (col) 
29 1 1 Valor de food_to_share: 0.000000, posiciones: 21.499332 (row) , 10.013700 (col) 
29 2 1 Valor de food_to_share: 0.000000, posiciones: 28.876575 (row) , 31.876846 (col) 
29 3 1 Valor de food_to_share: 0.000000, posiciones: 3.146796 (row) , 31.822025 (col) 
29 4 1 Valor de food_to_share: 0.000000, posiciones: 12.889453 (row) , 1.922018 (col) 
29 5 1 Valor de food_to_share: 0.000000, posiciones: 26.412230 (row) , 27.237827 (col) 
29 0 2 Valor de food_to_share: 0.000000, posiciones: 25.936718 (row) , 21.963085 (col) 
29 1 2 Valor de food_to_share: 0.000000, posiciones: 21.499332 (row) , 10.013700 (col) 
29 2 2 Valor de food_to_share: 0.000000, posiciones: 28.876575 (row) , 31.876846 (col) 
29 3 2 Valor de food_to_share: 0.000000, posiciones: 3.146796 (row) , 31.822025 (col) 
29 4 2 Valor de food_to_share: 0.000000, posiciones: 11.740848 (row) , 5.505004 (col) 
29 5 2 Valor de food_to_share: 0.000000, posiciones: 12.889453 (row) , 1.922018 (col) 
29 6 2 Valor de food_to_share: 0.000000, posiciones: 26.412230 (row) , 27.237827 (col) 
29 7 2 Valor de food_to_share: 0.000000, posiciones: 17.896250 (row) , 16.584854 (col) 
29 0 3 Valor de food_to_share: 0.000000, posiciones: 25.936718 (row) , 21.963085 (col) 
29 1 3 Valor de food_to_share: 0.000000, posiciones: 21.499332 (row) , 10.013700 (col) 
29 2 3 Valor de food_to_share: 0.000000, posiciones: 28.876575 (row) , 31.876846 (col) 
29 3 3 Valor de food_to_share: 0.000000, posiciones: 3.146796 (row) , 31.822025 (col) 
29 4 3 Valor de food_to_share: 0.000000, posiciones: 11.740848 (row) , 5.505004 (col) 
29 5 3 Valor de food_to_share: 0.000000, posiciones: 12.889453 (row) , 1.922018 (col) 
29 3 0 Valor de food_to_share: 0.000000, posiciones: 11.740848 (row) , 5.505004 (col) 
29 4 0 Valor de food_to_share: 0.000000, posiciones: 12.889453 (row) , 1.922018 (col) 
29 5 0 Valor de food_to_share: 0.000000, posiciones: 26.412230 (row) , 27.237827 (col) 
29 6 0 Valor de food_to_share: 0.000000, posiciones: 17.896250 (row) , 16.584854 (col) 
29 6 1 Valor de food_to_share: 0.000000, posiciones: 17.896250 (row) , 16.584854 (col) 
29 6 3 Valor de food_to_share: 0.000000, posiciones: 26.412230 (row) , 27.237827 (col) 
29 7 3 Valor de food_to_share: 0.000000, posiciones: 17.896250 (row) , 16.584854 (col) 
Execution times for each subsection:
	3.1 - 0.003870
	3.2 - 0.000950
	4.1 - 0.002151
	4.3 - 0.061347
	4.4 - 0.022249
	4.5 - 0.003090
	4.6 - 0.018612
	4.7 - 0.003796
	4.8 - 0.000257
	4.9 - 0.011935

Time: 0.220250
Result: 30, 7, 8, 2, 8, 0, 1, 49, 27.653061
